username,created_at,tweet,likes_count,retweets_count,urls,
username,created_at,tweet,likes_count,retweets_count,urls,
reuters,2021-12-17 21:45:15 MSK,"UK tourist travel ban a ""disaster"" for French ski resorts https://t.co/jmFbr0wxGi https://t.co/4dmxS7Uv2Y",65,32,http://reut.rs/3q34UhH,
reuters,2021-11-02 09:03:03 MSK,The EPA will continue to draft rules targeting greenhouse gas emissions from power plants despite a surprise Supreme Court decision last week to review its authority to do so https://t.co/dIh6z5D0uH https://t.co/cuCOSFxYnC,65,17,https://reut.rs/3wb5nB5,
reuters,2021-10-31 05:20:00 MSK,WATCH: Many countries have committed to a goal of ‘net zero’ emissions by 2050 to avert the worst of global warming. Putting a price on CO2 could help governments force polluters to cut emissions without disadvantaging them unfairly https://t.co/EdTCpb7aaS https://t.co/PNzOzE30Be,65,25,https://reut.rs/3mK40VN,
washingtonpost,2017-09-25 21:39:18 MSK,A key Antarctic glacier just lost a piece of ice four times the size of Manhattan https://t.co/KrvCKLp9oF,180,228,http://wapo.st/2y3xszb,
washingtonpost,2021-11-17 02:52:18 MSK,Opinion by Fernanda Santos: Maybe luscious green grass doesn’t belong in a drought-stricken Arizona https://t.co/dn7Euv5gRR,179,26,https://wapo.st/3Dpmhid,
reuters,2021-08-14 23:35:00 MSK,"A project led by the International Fund for Agricultural Development and the Senegalese government has helped more than 50,000 families in the region benefit from mangrove reforestation https://t.co/OHwSIFKHQz",65,14,https://t.co/OHwSIFKHQz,
reuters,2021-06-03 07:10:00 MSK,"Tree-planting has been at the heart of the Chinese government's environmental efforts for decades, but reforestation efforts have come under scrutiny this year after heavy sandstorms hit Beijing for the first time in six years https://t.co/xFfpN7wLFa https://t.co/AWmXlD8Nkj",65,37,https://reut.rs/3g57Oxt,
nytimes,2021-12-24 14:00:05 MSK,"For half a century, Joan Didion was “the grand diagnostician of American disorder in essays of strong, unmistakable cadence, churning with floods and fire.” Our former critic Parul Sehgal reflects on the life and work of Joan Didion. https://t.co/3Ijsr3R0o4",566,131,https://nyti.ms/3EiOBCJ,
guardian,2021-10-15 13:58:05 MSK,UK to push plan to ‘halt and reverse global deforestation by 2030’ at Cop26 https://t.co/F6mxGHEAcR,70,23,https://www.theguardian.com/environment/2021/oct/15/uk-to-push-plan-to-halt-and-reverse-global-deforestation-by-2030-at-cop26-aoe?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1634295432,
washingtonpost,2021-06-30 19:46:16 MSK,Analysis: Scientists believe the extreme weather events of recent years are tied to climate change. But the gap between a slow-moving planetary disaster and the capacity of governments to take significant action is only growing. https://t.co/stfn89IXE9,178,70,https://wapo.st/3jsTdz7,
reuters,2022-02-05 22:45:13 MSK,Iran open to more talks with Saudi in atmosphere of respect https://t.co/EwNBNBvpHp https://t.co/e9u7RIxqRm,64,28,http://reut.rs/3urBFJc,
guardian,2021-03-01 10:02:46 MSK,A third of top UK firms emit enough CO2 to push up global warming by 2.7C https://t.co/U7o2oscYFL,70,36,https://www.theguardian.com/environment/2021/mar/01/a-third-of-top-uk-firms-emit-enough-co2-to-push-up-global-warming-by-27c?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1614582142,
guardian,2019-12-28 12:12:23 MSK,Submarine to explore why Antarctic glacier is melting so quickly https://t.co/KzMcX0FPqL,70,38,https://www.theguardian.com/world/2019/dec/28/submarine-to-explore-why-antarctic-glacier-is-melting-so-quickly?utm_term=Autofeed&CMP=twt_gu&utm_medium=&utm_source=Twitter#Echobox=1577524226,
reuters,2022-01-28 14:26:22 MSK,A federal judge invalidated the results of an oil and gas lease sale in the Gulf of Mexico saying the Biden administration failed to properly account for the auction's climate change impact https://t.co/4MJ0bORwFH,64,17,https://reut.rs/3r8xxMe,
reuters,2022-01-14 00:25:00 MSK,"To fight a flood of fake pills in Nigeria, startups are deploying barcodes and apps so that consumers can authenticate their pharmaceuticals https://t.co/Vaj4vDeiAf https://t.co/7eoMP5R0Ww",64,22,https://reut.rs/3nn6lqE,
reuters,2021-11-30 20:15:00 MSK,"UK startup Satellite Vu plans to launch seven thermal and infrared imaging satellites into space to provide real-time data on how much greenhouse gas a building, company or even a country is emitting https://t.co/0uhy9fIVqL",64,19,https://t.co/0uhy9fIVqL,
reuters,2021-11-19 01:10:00 MSK,"As the glaciers in Greenland melt away, an ultra-fine silt known as glacial rock flour is deposited. This nutrient-rich mud boosts agricultural output when applied to farmland and absorbs carbon dioxide from the air in the process https://t.co/NlWas4IDLG https://t.co/22BIvUkrbV",64,21,https://reut.rs/3Du09Dm,
nytimes,2021-09-03 18:50:13 MSK,"""I don’t ever want again to see Niagara Falls rushing down the stairs of one of the New York City subways."" Governor Kathy Hochul of New York said the state needed to “take action” to avert future disasters after being battered by Hurricane Ida. https://t.co/FeikFDbHXk",559,107,https://nyti.ms/2VeeV0h,
reuters,2021-10-28 12:05:17 MSK,Qatar targets 25% cut in greenhouse gas emissions by 2030 under climate plan https://t.co/v0qDD4V92A https://t.co/GSiptvaMO6,64,20,http://reut.rs/3EpMH3q,
nytimes,2018-01-02 19:55:02 MSK,"“I don’t care if I get an associate’s, bachelor’s, or a master’s or a Ph.D. I’m always going to consider my high school diploma the prize, because I’m always going to remember the things I went through to get that.” https://t.co/nn3qlNRvce",557,140,http://nyti.ms/2qcVDIt,
nytimes,2021-04-21 21:55:11 MSK,"President Biden will announce that the U.S. intends to cut greenhouse gas emissions nearly in half by the end of the decade. This target would require people in the U.S. to transform the way they drive, heat their homes and manufacture goods. https://t.co/ve2hFpfGsS",552,87,https://nyti.ms/3ep7DMu,
washingtonpost,2019-06-27 23:41:09 MSK,A car-sized asteroid exploded in the atmosphere south of Puerto Rico. Weather satellite and radar captured the moment. https://t.co/pvw4jswvay,176,124,https://wapo.st/2ITezDc,
reuters,2021-10-18 15:20:22 MSK,"Russia's remote permafrost thaws, threatening homes and infrastructure https://t.co/pJ8Hucp0fM https://t.co/B3A3hocoxA",64,29,http://reut.rs/3jcEJ5K,
guardian,2021-05-25 10:19:59 MSK,British banks finance 805m tonnes of CO2 production a year https://t.co/OlYv6FH80q,69,35,https://www.theguardian.com/environment/2021/may/25/british-banks-finance-805m-tonnes-of-co2-production-a-year?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1621923134,
washingtonpost,2018-10-29 01:52:04 MSK,Washington state wants to become the first to tax carbon dioxide. Voters will decide. https://t.co/efWkQxSvfI,173,60,https://wapo.st/2Q15tFG,
washingtonpost,2021-12-07 16:35:09 MSK,"Activists disrupted some rush-hour traffic around the U.S. Capitol Tuesday morning to demand congressional action on a host of progressive issues, including climate change, immigration, racial justice and D.C. statehood https://t.co/rU37GXcnXh",171,41,https://wapo.st/3lKt6Ep,
nytimes,2021-01-23 21:20:06 MSK,"The virus is ravaging overcrowded homes in Los Angeles, turning a problem caused by economic inequality and housing costs into a deadly hazard. https://t.co/IfJi6A72Jt",551,167,https://nyti.ms/39fQdRv,
washingtonpost,2019-07-03 09:03:15 MSK,Midwestern farmers’ struggles with extreme weather are visible from space https://t.co/msokKRYRwS,171,112,https://wapo.st/2NvaDwL,
nytimes,2021-09-06 05:25:03 MSK,President Biden will visit areas in New York and New Jersey that were hit hard by the catastrophic flash floods that swept the Northeast last week. https://t.co/uA83mCaquU,545,67,https://nyti.ms/3BKmGdX,
guardian,2021-08-15 16:09:07 MSK,Spain launches inquiry after dams drained for profit during drought https://t.co/O93u20o0RN,68,26,https://www.theguardian.com/world/2021/aug/15/spain-launches-inquiry-after-dams-drained-for-profit-amid-heatwave?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1629032160,
washingtonpost,2021-12-15 21:22:16 MSK,Elizabeth Warren asks SEC to investigate compensation at fossil fuel giants https://t.co/ZRtPusgFsY,170,30,https://wapo.st/3q6anoe,
nytimes,2021-04-24 21:00:07 MSK,"A landmark United Nations report is expected to declare that reducing emissions of methane, the main component of natural gas, will need to play a far more vital role in warding off the worst effects of climate change. https://t.co/71cd8RHlG5",545,138,https://nyti.ms/3gw9e66,
guardian,2021-02-01 19:17:49 MSK,UK North Sea oil rigs release as much CO2 as coal-fired power station – study https://t.co/LGUrpTRvPG,68,29,https://www.theguardian.com/environment/2021/feb/01/uk-north-sea-oil-rigs-release-as-much-co2-as-coal-fired-power-station-study?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1612196226,
reuters,2021-10-14 04:45:23 MSK,"In Taiwan tea country, a scramble to adapt to extreme weather https://t.co/qpjccgoV9x https://t.co/cuynwXGwY3",63,14,http://reut.rs/30e8kVB,
reuters,2021-08-07 00:20:00 MSK,"WARNING: GRAPHIC CONTENT – As extreme weather conditions have sparked wildfires across Greece, farms were left destroyed in the village of Lasdikas near ancient Olympia https://t.co/f40des4UWj https://t.co/VBzHLRmdI9",63,45,https://reut.rs/3CmbR2M,
reuters,2021-11-06 01:00:00 MSK,An Israeli startup has developed balloons to capture carbon dioxide for recycling https://t.co/PfyREoX0qI https://t.co/HKFV4ePS7q,62,28,https://reut.rs/3mNLk8L,
reuters,2021-10-28 05:10:00 MSK,Peatlands take CO2 out of the atmosphere as the vegetation on top builds plant structures and the carbon settles into the layers of peat that have developed over thousands of years. Protecting them could slow climate change https://t.co/Ri4W9bWYQD https://t.co/A8IGrl16H0,62,23,https://reut.rs/3nyk2mb,
nytimes,2020-07-14 15:20:07 MSK,"A federal report found the Trump administration set a rock-bottom price on the damages done by greenhouse gas emissions, enabling the government to justify the costs of repealing or weakening dozens of climate change regulations https://t.co/GCwhDgXcno",540,338,https://nyti.ms/2OpNwS6,
guardian,2020-10-25 23:47:13 MSK,Feeling the heat over Arctic sea ice | Letters https://t.co/tqwjPnHKyG,68,13,https://www.theguardian.com/world/2020/oct/25/feeling-the-heat-over-arctic-sea-ice?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1603658343,
washingtonpost,2019-07-31 19:46:10 MSK,The Greenland Ice Sheet is in the throes of one of its greatest melting events ever recorded https://t.co/sLaIgZli8K,169,204,https://wapo.st/2K6lkSQ,
nytimes,2022-01-24 09:00:08 MSK,"In the doomsday smash “Don’t Look Up” and Bo Burnham’s pandemic musical “Inside,” themes of climate change, digital distraction and inequality merge and hit home. https://t.co/Vp1CETn8G5",523,48,https://nyti.ms/3nPzmM5,
reuters,2022-01-25 05:10:00 MSK,"Lufthansa, Air France and others have formed an alliance of airlines and airports seeking to change the EU's planned climate laws. They argue that business will be driven to non-European airports which won't face the same rules https://t.co/aiuCdX0uft https://t.co/ZoSxrZWSAp",61,25,https://reut.rs/3IAulia,
nytimes,2021-09-01 01:30:06 MSK,"The effects of Hurricane Ida will be felt far from where it made landfall in southern Louisiana on Sunday. More than 80 million Americans were under a flood watch or advisory, with the majority associated with Ida’s heavy rains. https://t.co/7NUigiAZWJ https://t.co/Hmr0COQ5Cs",500,201,https://nyti.ms/3gOal0q,
reuters,2022-01-11 21:35:16 MSK,Climate-fueled permafrost thaw threatens up to half of Arctic infrastructure -report https://t.co/slEkCZcHpf https://t.co/3gqe0SfhvA,61,24,http://reut.rs/3ngFLjd,
nytimes,2019-01-24 18:44:04 MSK,"""We didn't get Ph.D.s just to sit around."" As the shutdown slogs on, scientists, engineers and other high-skilled civil servants are starting to question the appeal of government work. https://t.co/KqnN3qO7ny",500,236,https://nyti.ms/2G1kuFt,
reuters,2021-10-26 13:15:58 MSK,"The leaders of most of the world's biggest greenhouse gas emitters gather in Glasgow from Sunday, aiming to thrash out plans and funds to tilt the planet towards clean energy. But the man running the biggest of them all likely won't be there https://t.co/bVYnEobNSB",61,28,https://reut.rs/3nrcKAB,
nytimes,2021-11-07 03:30:04 MSK,"There’s a clear gender and generation gap at the Glasgow talks, and the two sides have very different views on how to address global warming. https://t.co/F82yAWAdHL",496,103,https://nyti.ms/3bMYHzJ,
reuters,2021-10-04 18:15:00 MSK,"McDonald's says it will cut its global greenhouse gas emissions to net zero by 2050, covering everything from the beef in its burgers to the light bulbs in its restaurants https://t.co/MtCHO9LC3q https://t.co/hxZIcWqBwB",61,17,https://reut.rs/3FirpGc,
guardian,2020-06-04 16:52:46 MSK,Atmospheric CO2 levels rise sharply despite Covid-19 lockdowns https://t.co/JY648iSxke,67,60,https://www.theguardian.com/environment/2020/jun/04/atmospheric-co2-levels-rise-sharply-despite-covid-19-lockdowns?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1591278269,
reuters,2022-02-06 17:25:18 MSK,Ski jumping-Kobayashi ends 50-year normal hill drought for Japan https://t.co/uJcSXVZlWI https://t.co/6tzAXMTsVI,60,11,http://reut.rs/3ruLkgd,
reuters,2021-12-29 13:45:00 MSK,"‘All my things destroyed’: Vitoria Rocha, 81, rummaged through the rubble of her house after record floods in Brazil's Bahia state https://t.co/92685uQfCE https://t.co/ibgfYQUi0X",60,34,https://reut.rs/3FBKDpX,
reuters,2021-11-27 05:10:13 MSK,"Brazil police recommend homicide, environmental charges in Vale dam disaster https://t.co/feZXVA9k3z https://t.co/4AuGP2w5Y7",60,17,http://reut.rs/32sBRvS,
reuters,2021-11-18 15:30:00 MSK,"ICYMI: What do diamonds, high-end sportswear and concrete have to do with climate change? They can all be made using carbon dioxide, locking up the planet warming gas – and investors are increasingly betting on the tech startups working on these transformations ",60,21,https://t.co/H4dWqOCoE3,
reuters,2021-11-11 15:25:48 MSK,"The United States and China, the world's two largest emitters of carbon dioxide, unveiled a deal to ramp up cooperation tackling climate change, including by cutting methane emissions, phasing out coal consumption and protecting forests https://t.co/ru6yGBLmfU",60,22,https://reut.rs/3F78qxG,
reuters,2021-11-01 21:45:00 MSK,"As world leaders convene in Glasgow for the U.N. #COP26 climate summit, Turkish farmer Bicar Icli's woes highlight the problems facing farmers in Turkey and elsewhere due to extreme weather linked to climate change https://t.co/dqCmABmtcV https://t.co/ImzX6Wzoln",60,42,https://reut.rs/3BuK3Yx,
reuters,2021-10-25 15:00:31 MSK,Greenhouse gas levels hit record; world scrambles to contain damage https://t.co/vmByj16pLR https://t.co/obCr0Am2ky,60,32,http://reut.rs/3CfZ0i9,
reuters,2021-12-21 00:25:00 MSK,"From extreme weather, COVID-19 and Spain's La Palma volcano to the Taliban takeover and the U.S. Capitol riot, here are some of the moments that moved the world in 2021 https://t.co/C23o1SComW https://t.co/B70BkKcRG7",59,31,https://reut.rs/3efR2Lq,
nytimes,2021-07-09 04:35:07 MSK,"Jacques Bailly, the official pronouncer of the #SpellingBee, won the bee in 1980 when he was 14 and later received a Ph.D. from Cornell University in ancient philosophy. He said he is currently learning Old Norse and Sanskrit. https://t.co/EGnazDbUL1",496,60,https://nyti.ms/3AIwFRh,
